tema,indicador,anio,sexo,disc,entidad,rango_edad,tipo_discapacidad,num,den,casos,ee,fuente,universo,encuesta
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,30-44,Recordar o concentrarse,0.0,961.0,7.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,30-44,Ver,638.0,1057.0,8.0,0.1463304297283844,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,45-59,Bañarse o vestirse,218.0,342.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,45-59,Brazos o manos,716.0,1057.0,9.0,0.1263978809771448,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,45-59,Caminar,2249.0,3217.0,28.0,0.0907491668620535,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,45-59,Hablar o comunicarse,101.0,446.0,4.0,0.2259496470872126,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,45-59,Mental,347.0,770.0,7.0,0.1389415489511022,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,45-59,Oír,374.0,608.0,5.0,0.1849369404793273,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,45-59,Recordar o concentrarse,331.0,331.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,45-59,Ver,2679.0,3709.0,32.0,0.0828649377902436,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,60+,Bañarse o vestirse,1130.0,3170.0,27.0,0.0812342754729119,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,60+,Brazos o manos,1473.0,2812.0,25.0,0.082099897571806,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,60+,Caminar,6079.0,9054.0,77.0,0.0533104153028664,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,60+,Hablar o comunicarse,709.0,1856.0,16.0,0.101632686210184,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,60+,Mental,1061.0,2058.0,17.0,0.098667799347333,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,60+,Oír,2848.0,3715.0,32.0,0.0796985423111181,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,60+,Recordar o concentrarse,1500.0,2953.0,26.0,0.1022589940022247,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Campeche,60+,Ver,4703.0,6428.0,56.0,0.0531965429094683,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,18-29,Bañarse o vestirse,0.0,1794.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,18-29,Brazos o manos,0.0,1715.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,18-29,Caminar,1302.0,5157.0,7.0,0.151164069507262,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,18-29,Hablar o comunicarse,0.0,4517.0,6.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,18-29,Mental,0.0,4688.0,6.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,18-29,Oír,0.0,1892.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,18-29,Recordar o concentrarse,0.0,4801.0,7.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,18-29,Ver,1162.0,3794.0,6.0,0.147564517289875,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,30-44,Bañarse o vestirse,0.0,1341.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,30-44,Brazos o manos,2000.0,3147.0,5.0,0.2091669749937962,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,30-44,Caminar,5245.0,10413.0,16.0,0.0921549390963966,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,30-44,Hablar o comunicarse,562.0,3209.0,5.0,0.1832099478845013,ENIGH (INEGI),Personas de 18 años o más,enigh
hogar,Es jefa o jefe del hogar,2020,Hombres,Con discapacidad,Chiapas,30-44,Mental,674.0,3982.0,6.0,0.0021253349767575,ENIGH (INEGI),Personas de 18 años o más,enigh
