tema,indicador,anio,sexo,disc,entidad,rango_edad,tipo_discapacidad,num,den,casos,ee,fuente,universo,encuesta
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,60+,Recordar o concentrarse,1246.0,2953.0,26.0,0.1000527982607689,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Campeche,60+,Ver,2426.0,6428.0,56.0,0.0529647001627716,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,18-29,Bañarse o vestirse,0.0,1794.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,18-29,Brazos o manos,0.0,1715.0,3.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,18-29,Caminar,0.0,5157.0,7.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,18-29,Hablar o comunicarse,552.0,4517.0,6.0,0.1254939219403825,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,18-29,Mental,0.0,4688.0,6.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,18-29,Oír,552.0,1892.0,3.0,0.3112170260688401,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,18-29,Recordar o concentrarse,552.0,4801.0,7.0,0.1193935037708612,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,18-29,Ver,1233.0,3794.0,6.0,0.0101076554857724,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,30-44,Bañarse o vestirse,0.0,1341.0,2.0,,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,30-44,Brazos o manos,552.0,3147.0,5.0,0.1765624313576997,ENIGH (INEGI),Personas de 18 años o más,enigh
tecnologia,Hogar con conexión a internet,2020,Hombres,Con discapacidad,Chiapas,30-44,Caminar,552.0,10413.0,16.0,0.0533197482628295,ENIGH (INEGI),Personas de 18 años o más,enigh
