tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Aguascalientes,18-29,138.0,17075.0,29.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Aguascalientes,30-44,674.0,26927.0,62.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Aguascalientes,45-59,4198.0,33621.0,68.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Aguascalientes,60+,1597.0,31157.0,94.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Baja California,18-29,0.0,11987.0,14.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Baja California,30-44,9647.0,79386.0,58.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Baja California,45-59,1941.0,87961.0,54.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Baja California,60+,16461.0,71167.0,67.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Baja California Sur,18-29,0.0,9649.0,19.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Baja California Sur,30-44,1605.0,21126.0,53.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Baja California Sur,45-59,757.0,19322.0,53.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Baja California Sur,60+,3491.0,16328.0,80.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Campeche,18-29,3144.0,11891.0,31.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Campeche,30-44,2463.0,19297.0,53.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Campeche,45-59,4819.0,27781.0,68.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Campeche,60+,6321.0,20042.0,98.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Chiapas,18-29,16104.0,153673.0,80.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Chiapas,30-44,41743.0,241495.0,133.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Chiapas,45-59,33789.0,171059.0,92.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Chiapas,60+,56834.0,147136.0,126.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Chihuahua,18-29,5688.0,50577.0,29.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Chihuahua,30-44,13659.0,118023.0,75.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Chihuahua,45-59,12797.0,120767.0,75.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Chihuahua,60+,13604.0,105275.0,101.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Ciudad de México,18-29,0.0,22663.0,11.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Ciudad de México,30-44,21643.0,130931.0,47.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Ciudad de México,45-59,1510.0,68671.0,27.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Ciudad de México,60+,9701.0,161902.0,75.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Coahuila,18-29,0.0,14247.0,12.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Coahuila,30-44,2800.0,49490.0,50.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Coahuila,45-59,2314.0,61153.0,56.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Coahuila,60+,10657.0,78262.0,112.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Colima,18-29,575.0,6994.0,19.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Colima,30-44,184.0,10288.0,50.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Colima,45-59,1496.0,14026.0,47.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Colima,60+,7473.0,27421.0,85.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Durango,18-29,0.0,8386.0,8.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Durango,30-44,2132.0,47652.0,63.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Durango,45-59,6786.0,60130.0,65.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Durango,60+,8140.0,61276.0,119.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Guanajuato,18-29,1245.0,54844.0,98.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
educacion,No sabe leer ni escribir,2017,Hombres,Sin discapacidad,Guanajuato,30-44,21288.0,173781.0,257.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
